age,work class,education,eduction num years,marital status,job title,native country,label
47, Private, HS-grad,9, Divorced, Adm-clerical, United-States, <=50K
19, Private, Some-college,10, Never-married, Adm-clerical, United-States, <=50K
29, Private, HS-grad,9, Never-married, Adm-clerical, United-States, <=50K
51, Self-emp-inc, HS-grad,9, Married-civ-spouse, Exec-managerial, United-States, >50K
34, Local-gov, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, United-States, <=50K
42, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Sales, United-States, <=50K
26, Private, 5th-6th,3, Never-married, Farming-fishing, Mexico, <=50K
20, State-gov, Some-college,10, Never-married, Handlers-cleaners, United-States, <=50K
43, Private, Assoc-acdm,12, Never-married, Prof-specialty, United-States, >50K
20, Private, Some-college,10, Never-married, Other-service, United-States, <=50K
27, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, United-States, <=50K
46, Federal-gov, Some-college,10, Married-civ-spouse, Craft-repair, United-States, >50K
39, Private, HS-grad,9, Never-married, Transport-moving, United-States, <=50K
33, Private, Some-college,10, Never-married, Adm-clerical, United-States, <=50K
42, Private, Assoc-voc,11, Married-civ-spouse, Adm-clerical, United-States, <=50K
23, Private, HS-grad,9, Never-married, Adm-clerical, United-States, <=50K
29, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, United-States, >50K
27, Private, HS-grad,9, Never-married, Transport-moving, United-States, <=50K
43, Self-emp-not-inc, HS-grad,9, Divorced, Craft-repair, United-States, <=50K
23, Private, Some-college,10, Never-married, Handlers-cleaners, United-States, <=50K
40, Local-gov, Masters,14, Divorced, Prof-specialty, United-States, <=50K
35, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, United-States, >50K
30, Private, HS-grad,9, Never-married, Sales, United-States, <=50K
59, Private, 11th,7, Married-civ-spouse, Transport-moving, United-States, <=50K
65, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Exec-managerial, United-States, <=50K
28, Private, Masters,14, Married-civ-spouse, Prof-specialty, United-States, <=50K
79, Private, Bachelors,13, Married-civ-spouse, Sales, United-States, <=50K
43, Local-gov, Masters,14, Married-civ-spouse, Prof-specialty, United-States, >50K
54, Private, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, United-States, <=50K
27, Private, HS-grad,9, Married-civ-spouse, Handlers-cleaners, United-States, <=50K
30, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, United-States, >50K
22, ?, Bachelors,13, Never-married, ?, Taiwan, <=50K
34, Private, HS-grad,9, Married-spouse-absent, Other-service, United-States, <=50K
18, Private, 11th,7, Never-married, Prof-specialty, United-States, <=50K
40, Self-emp-not-inc, Assoc-voc,11, Married-civ-spouse, Prof-specialty, United-States, >50K
28, Private, 9th,5, Married-civ-spouse, Sales, United-States, <=50K
18, Private, HS-grad,9, Never-married, Adm-clerical, United-States, <=50K
46, Private, Some-college,10, Married-civ-spouse, Craft-repair, United-States, <=50K
23, Private, HS-grad,9, Never-married, Adm-clerical, United-States, <=50K
77, ?, Some-college,10, Married-civ-spouse, ?, United-States, <=50K
41, Federal-gov, Masters,14, Married-civ-spouse, Exec-managerial, United-States, >50K
48, Private, Some-college,10, Divorced, Exec-managerial, United-States, >50K
29, Private, Bachelors,13, Never-married, Prof-specialty, United-States, <=50K
41, Private, 11th,7, Divorced, Handlers-cleaners, United-States, <=50K
41, Private, 9th,5, Separated, Other-service, United-States, <=50K
34, Private, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, United-States, <=50K
49, Self-emp-not-inc, Assoc-acdm,12, Divorced, Sales, United-States, <=50K
49, Private, HS-grad,9, Separated, Sales, United-States, <=50K
30, Private, HS-grad,9, Never-married, Handlers-cleaners, United-States, <=50K
28, Private, Bachelors,13, Never-married, Sales, United-States, <=50K
62, State-gov, Bachelors,13, Married-civ-spouse, Exec-managerial, United-States, <=50K
41, Private, Some-college,10, Married-civ-spouse, Prof-specialty, United-States, <=50K
20, Private, Some-college,10, Never-married, Craft-repair, United-States, <=50K
61, Private, Preschool,1, Married-spouse-absent, Other-service, China, <=50K
30, Private, Bachelors,13, Never-married, Tech-support, Hungary, <=50K
29, Federal-gov, Prof-school,15, Never-married, Prof-specialty, United-States, <=50K
50, Private, Masters,14, Divorced, Sales, United-States, <=50K
44, Federal-gov, HS-grad,9, Married-civ-spouse, Craft-repair, United-States, >50K
25, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, United-States, >50K
62, Private, Assoc-voc,11, Divorced, Sales, United-States, <=50K
57, Private, Some-college,10, Widowed, Machine-op-inspct, United-States, <=50K
35, Private, Bachelors,13, Never-married, Exec-managerial, United-States, <=50K
26, Private, Bachelors,13, Never-married, Sales, United-States, <=50K
60, Private, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, United-States, <=50K
22, Private, Some-college,10, Married-civ-spouse, Craft-repair, United-States, <=50K
62, Local-gov, Masters,14, Separated, Prof-specialty, ?, <=50K
26, Private, HS-grad,9, Never-married, Craft-repair, United-States, <=50K
26, Private, Some-college,10, Never-married, Adm-clerical, United-States, <=50K
44, Private, Bachelors,13, Married-civ-spouse, Sales, United-States, >50K
32, Private, Bachelors,13, Never-married, Exec-managerial, United-States, <=50K
66, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Sales, United-States, <=50K
24, Private, Preschool,1, Never-married, Machine-op-inspct, United-States, <=50K
19, Private, Some-college,10, Never-married, Other-service, United-States, <=50K
54, Self-emp-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, United-States, >50K
37, Private, HS-grad,9, Never-married, Machine-op-inspct, United-States, <=50K
38, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, United-States, >50K
37, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Transport-moving, ?, <=50K
22, ?, Some-college,10, Never-married, ?, United-States, <=50K
34, Private, Some-college,10, Married-civ-spouse, Sales, United-States, <=50K
35, Self-emp-not-inc, HS-grad,9, Divorced, Craft-repair, United-States, <=50K
42, Federal-gov, Masters,14, Married-civ-spouse, Prof-specialty, United-States, <=50K
47, Federal-gov, Bachelors,13, Married-civ-spouse, Exec-managerial, United-States, >50K
29, Self-emp-inc, Bachelors,13, Divorced, Prof-specialty, United-States, <=50K
34, Private, HS-grad,9, Never-married, Tech-support, United-States, <=50K
38, Self-emp-inc, Bachelors,13, Married-civ-spouse, Prof-specialty, United-States, >50K
62, Self-emp-inc, HS-grad,9, Divorced, Exec-managerial, United-States, <=50K
35, Private, HS-grad,9, Married-civ-spouse, Craft-repair, United-States, <=50K
37, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, United-States, <=50K
47, Private, HS-grad,9, Married-civ-spouse, Farming-fishing, United-States, <=50K
37, Private, Some-college,10, Married-civ-spouse, Craft-repair, United-States, <=50K
22, Private, Assoc-voc,11, Never-married, Priv-house-serv, United-States, <=50K
60, Self-emp-inc, 11th,7, Married-civ-spouse, Transport-moving, United-States, >50K
31, Private, Some-college,10, Married-civ-spouse, Craft-repair, United-States, <=50K
74, ?, 10th,6, Married-civ-spouse, ?, United-States, <=50K
63, Private, HS-grad,9, Married-civ-spouse, Craft-repair, United-States, <=50K
30, Private, 11th,7, Married-civ-spouse, Machine-op-inspct, United-States, <=50K
44, ?, HS-grad,9, Married-civ-spouse, ?, United-States, <=50K
40, Self-emp-inc, Prof-school,15, Married-civ-spouse, Prof-specialty, United-States, >50K
35, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Other-service, United-States, <=50K
50, Local-gov, Some-college,10, Married-civ-spouse, Craft-repair, United-States, <=50K
18, Private, Some-college,10, Never-married, Sales, United-States, <=50K
33, Private, Assoc-voc,11, Married-civ-spouse, Protective-serv, United-States, <=50K
59, Self-emp-not-inc, 7th-8th,4, Married-civ-spouse, Farming-fishing, United-States, <=50K
17, Private, 11th,7, Never-married, Other-service, United-States, <=50K
47, Private, HS-grad,9, Married-civ-spouse, Transport-moving, United-States, >50K
51, ?, Some-college,10, Divorced, ?, United-States, <=50K
26, Private, Bachelors,13, Never-married, Prof-specialty, United-States, <=50K
32, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, France, >50K
55, Private, HS-grad,9, Married-civ-spouse, Craft-repair, United-States, <=50K
36, State-gov, Some-college,10, Never-married, Tech-support, United-States, <=50K
54, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, United-States, >50K
19, ?, HS-grad,9, Never-married, ?, United-States, <=50K
32, Private, Masters,14, Never-married, Exec-managerial, United-States, >50K
52, Local-gov, Doctorate,16, Married-civ-spouse, Exec-managerial, United-States, >50K
39, Private, HS-grad,9, Married-spouse-absent, Sales, Jamaica, <=50K
39, Federal-gov, HS-grad,9, Never-married, Exec-managerial, United-States, <=50K
59, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Exec-managerial, United-States, >50K
55, Federal-gov, Bachelors,13, Divorced, Prof-specialty, United-States, <=50K
54, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Transport-moving, United-States, >50K
31, Private, HS-grad,9, Married-civ-spouse, Other-service, United-States, <=50K
19, ?, 11th,7, Never-married, ?, United-States, <=50K
30, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, United-States, <=50K
47, Federal-gov, Bachelors,13, Married-spouse-absent, Exec-managerial, United-States, <=50K
31, Private, Assoc-acdm,12, Divorced, Exec-managerial, United-States, <=50K
32, Self-emp-not-inc, Bachelors,13, Divorced, Craft-repair, Iran, <=50K
33, Private, Assoc-voc,11, Never-married, Machine-op-inspct, United-States, <=50K
31, Private, HS-grad,9, Divorced, Craft-repair, United-States, <=50K
32, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, United-States, <=50K
46, Private, HS-grad,9, Married-spouse-absent, Other-service, Mexico, <=50K
29, Private, HS-grad,9, Married-spouse-absent, Other-service, France, <=50K
41, State-gov, HS-grad,9, Married-civ-spouse, Transport-moving, United-States, <=50K
39, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, United-States, >50K
34, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, United-States, >50K
23, Private, Bachelors,13, Never-married, Adm-clerical, United-States, <=50K
53, Self-emp-inc, Masters,14, Married-civ-spouse, Sales, United-States, >50K
45, Self-emp-not-inc, HS-grad,9, Married-spouse-absent, Craft-repair, Thailand, <=50K
34, ?, Bachelors,13, Married-civ-spouse, ?, United-States, >50K
47, Private, HS-grad,9, Divorced, Sales, United-States, <=50K
24, ?, 7th-8th,4, Married-civ-spouse, ?, United-States, <=50K
42, Private, Masters,14, Divorced, Tech-support, United-States, >50K
53, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, United-States, <=50K
38, Self-emp-inc, HS-grad,9, Divorced, Sales, United-States, <=50K
26, Private, HS-grad,9, Never-married, Transport-moving, United-States, <=50K
18, Private, 11th,7, Never-married, Handlers-cleaners, United-States, <=50K
43, Private, 10th,6, Separated, Other-service, United-States, <=50K
26, Private, Bachelors,13, Never-married, Adm-clerical, United-States, <=50K
47, Private, Bachelors,13, Divorced, Adm-clerical, United-States, <=50K
26, Private, Assoc-voc,11, Married-civ-spouse, Craft-repair, United-States, >50K
21, ?, Some-college,10, Married-civ-spouse, ?, United-States, <=50K
32, State-gov, Some-college,10, Divorced, Protective-serv, United-States, <=50K
48, Self-emp-inc, Doctorate,16, Married-civ-spouse, Prof-specialty, United-States, >50K
39, Private, Masters,14, Divorced, Exec-managerial, United-States, >50K
58, Self-emp-inc, Bachelors,13, Married-civ-spouse, Prof-specialty, United-States, <=50K
55, Self-emp-not-inc, 7th-8th,4, Never-married, Other-service, United-States, <=50K
40, Private, HS-grad,9, Never-married, Farming-fishing, United-States, <=50K
33, Private, HS-grad,9, Divorced, Craft-repair, United-States, <=50K
74, Self-emp-not-inc, Doctorate,16, Married-spouse-absent, Prof-specialty, United-States, >50K
49, Self-emp-not-inc, HS-grad,9, Widowed, Farming-fishing, United-States, <=50K
56, Self-emp-not-inc, 11th,7, Widowed, Other-service, Greece, >50K
29, Private, Bachelors,13, Never-married, Prof-specialty, United-States, >50K
25, Private, Assoc-acdm,12, Never-married, Machine-op-inspct, United-States, <=50K
57, Private, 12th,8, Married-civ-spouse, Adm-clerical, United-States, <=50K
29, Private, HS-grad,9, Married-civ-spouse, Prof-specialty, United-States, <=50K
28, Private, HS-grad,9, Never-married, Craft-repair, United-States, <=50K
59, Private, HS-grad,9, Married-civ-spouse, Craft-repair, United-States, >50K
30, Private, Bachelors,13, Never-married, Exec-managerial, United-States, >50K
28, ?, HS-grad,9, Never-married, ?, United-States, <=50K
19, Private, Some-college,10, Never-married, Other-service, United-States, <=50K
40, Private, Some-college,10, Never-married, Sales, United-States, <=50K
28, Private, Some-college,10, Never-married, Adm-clerical, United-States, <=50K
48, ?, Bachelors,13, Married-civ-spouse, ?, United-States, >50K
20, Private, Some-college,10, Never-married, Tech-support, Canada, <=50K
58, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, United-States, >50K
19, Private, Some-college,10, Never-married, Exec-managerial, United-States, <=50K
75, ?, HS-grad,9, Widowed, ?, United-States, <=50K
24, Federal-gov, Bachelors,13, Never-married, Prof-specialty, United-States, <=50K
31, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, United-States, <=50K
28, Self-emp-not-inc, HS-grad,9, Divorced, Craft-repair, United-States, <=50K
41, Private, HS-grad,9, Married-civ-spouse, Craft-repair, United-States, <=50K
23, Federal-gov, Some-college,10, Never-married, Sales, United-States, <=50K
46, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, United-States, >50K
33, Private, 12th,8, Never-married, Craft-repair, United-States, <=50K
34, Private, Some-college,10, Married-civ-spouse, Other-service, United-States, <=50K
47, Local-gov, Bachelors,13, Divorced, Prof-specialty, United-States, <=50K
81, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, United-States, >50K
45, Private, HS-grad,9, Widowed, Machine-op-inspct, Columbia, <=50K
35, Private, HS-grad,9, Never-married, Machine-op-inspct, Cambodia, <=50K
59, Self-emp-not-inc, Bachelors,13, Widowed, Prof-specialty, United-States, >50K
46, Local-gov, Bachelors,13, Married-civ-spouse, Exec-managerial, United-States, >50K
39, Private, HS-grad,9, Married-civ-spouse, Craft-repair, United-States, <=50K
23, Private, Some-college,10, Never-married, Machine-op-inspct, United-States, <=50K
25, Private, Assoc-acdm,12, Never-married, Adm-clerical, United-States, <=50K
37, Private, 1st-4th,2, Never-married, Other-service, United-States, <=50K
49, Self-emp-inc, Some-college,10, Married-civ-spouse, Exec-managerial, United-States, >50K
25, Private, HS-grad,9, Married-civ-spouse, Sales, United-States, <=50K
32, Private, Bachelors,13, Married-civ-spouse, Sales, United-States, >50K
34, Local-gov, Some-college,10, Never-married, Craft-repair, United-States, <=50K
40, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, United-States, >50K
33, Private, HS-grad,9, Divorced, Adm-clerical, United-States, <=50K
78, ?, 7th-8th,4, Married-civ-spouse, ?, United-States, <=50K
